"","X","V162076a","V162076b","V162072","V162073a","V162073b","V161515","V161516","V160501","V162062x","vote2016","V161310x","V161342","V161270","V161272","V161003","V161267c","justice_roberts","vp_biden","speaker_ryan","majority_house","majority_senate","mode_ftf","validated_vote","race","female","college","spouse_educ","news_interest","dem_age_r_x","age_cat6","pol_knowledge","treat","vote","v"
"895",1043,0.5,0,1,1,1,2,2,"1. FTF/CASI",1,1,1,2,14,14,"2. Most of the time",1948,1,1,1,1,1,1,1,1,1,1,2,4,68,6,5,4,1,2
"896",1044,0,0,1,0,0,2,1,"1. FTF/CASI",2,1,1,1,10,14,"3. About half the time",1984,0,1,0,1,0,1,1,1,0,1,2,3,32,2,2,1,1,1
"897",1045,0,0,1,0,0.5,1,2,"1. FTF/CASI",-2,0,5,1,8,NA,"3. About half the time",-9,0,1,1,0,1,1,0,3,0,0,NA,3,NA,NA,3,2,0,1
"898",1046,0,0,1,0,0.5,1,2,"1. FTF/CASI",1,1,1,2,3,NA,"2. Most of the time",1938,0,1,1,0,1,1,1,1,1,0,NA,4,78,6,3,2,1,2
"899",1047,0.5,0,1,1,1,2,2,"1. FTF/CASI",1,1,2,1,13,9,"2. Most of the time",1971,1,1,1,1,1,1,1,2,0,1,0,4,45,4,5,4,1,2
"900",1048,0,0,1,0,0,2,2,"1. FTF/CASI",1,1,1,2,14,9,"2. Most of the time",1970,0,1,0,1,1,1,1,1,1,1,0,4,46,4,3,2,1,2
"901",1049,0,0,0,0,0,1,2,"1. FTF/CASI",1,0,2,2,11,NA,"2. Most of the time",1972,0,0,0,0,1,1,0,2,1,1,NA,4,44,3,1,0,0,2
"902",1050,0,0,1,1,1,2,1,"1. FTF/CASI",1,1,1,1,13,14,"2. Most of the time",1991,0,1,1,1,0,1,1,1,0,1,2,4,25,2,3,2,1,2
"903",1051,0,0,1,0,0,1,1,"1. FTF/CASI",1,1,1,2,12,11,"2. Most of the time",1982,0,1,0,0,0,1,1,1,1,1,1,4,34,2,1,0,1,2
"904",1052,0,0,0,0,0,2,2,"1. FTF/CASI",-2,0,1,1,NA,9,"2. Most of the time",1949,0,0,0,1,1,1,0,1,0,NA,0,4,67,6,2,1,0,2
"905",1054,0.5,0,1,1,1,2,2,"1. FTF/CASI",1,1,6,1,14,14,"1. Always",1988,1,1,1,1,1,1,1,4,0,1,2,5,28,2,5,4,1,3
"906",1055,0,0,1,0,0,1,2,"1. FTF/CASI",-9,1,2,2,9,10,"2. Most of the time",1961,0,1,0,0,1,1,1,2,1,0,1,4,55,5,2,1,1,2
"907",1056,0,0,0,0,0,1,1,"1. FTF/CASI",-2,0,1,1,13,13,"3. About half the time",1983,0,0,0,0,0,1,0,1,0,1,2,3,33,2,0,0,0,1
"908",1057,0,0,0,0,0,1,2,"1. FTF/CASI",-2,1,5,1,9,NA,"4. Some of the time",1972,0,0,0,0,1,1,1,3,0,0,NA,2,44,3,1,0,1,0
"909",1058,0,0,1,1,1,2,1,"1. FTF/CASI",1,0,NA,2,10,NA,"4. Some of the time",-9,0,1,1,1,0,1,0,NA,1,1,NA,2,NA,NA,3,2,0,0
"910",1059,1,1,1,1,1,2,2,"1. FTF/CASI",2,1,1,1,13,13,"1. Always",1979,1,1,1,1,1,1,1,1,0,1,2,5,37,3,5,4,1,3
"911",1060,0,0,1,1,1,2,1,"1. FTF/CASI",2,1,1,1,11,9,"1. Always",1948,0,1,1,1,0,1,1,1,0,1,0,5,68,6,3,2,1,3
"912",1061,0,0,0,0,0,2,1,"1. FTF/CASI",2,1,1,2,6,11,"2. Most of the time",1942,0,0,0,1,0,1,1,1,1,0,1,4,74,6,1,0,1,2
"913",1062,0,0,1,0,0,1,2,"1. FTF/CASI",1,1,5,2,10,10,"4. Some of the time",1980,0,1,0,0,1,1,1,3,1,1,1,2,36,3,2,1,1,0
"914",1064,0,0,1,1,1,2,2,"1. FTF/CASI",2,0,5,1,9,12,"2. Most of the time",1992,0,1,1,1,1,1,0,3,0,0,1,4,24,1,4,3,0,2
"915",1065,0,0,1,0,0,1,1,"1. FTF/CASI",4,1,1,2,11,10,"4. Some of the time",1983,0,1,0,0,0,1,1,1,1,1,1,2,33,2,1,0,1,0
"916",1066,0.5,0,1,1,1,2,2,"1. FTF/CASI",1,1,1,1,9,9,"2. Most of the time",1954,1,1,1,1,1,1,1,1,0,0,0,4,62,5,5,4,1,2
"917",1067,0,0,1,1,1,2,1,"1. FTF/CASI",1,1,1,1,13,9,"2. Most of the time",1943,0,1,1,1,0,1,1,1,0,1,0,4,73,6,3,2,1,2
"918",1068,0,0,1,0,0,2,2,"1. FTF/CASI",1,1,1,2,10,NA,"4. Some of the time",1998,0,1,0,1,1,1,1,1,1,1,NA,2,18,1,3,2,1,0
"919",1069,0,0,1,0,0,2,1,"1. FTF/CASI",1,1,1,2,15,NA,"1. Always",1963,0,1,0,1,0,1,1,1,1,1,NA,5,53,4,2,1,1,3
"920",1070,0,0,1,1,1,2,2,"1. FTF/CASI",2,1,1,1,11,10,"1. Always",1983,0,1,1,1,1,1,1,1,0,1,1,5,33,2,4,3,1,3
"921",1073,1,1,1,1,1,2,2,"1. FTF/CASI",1,1,1,2,13,13,"1. Always",1948,1,1,1,1,1,1,1,1,1,1,2,5,68,6,5,4,1,3
"922",1074,0,0,0,0,0,2,2,"1. FTF/CASI",2,1,1,2,10,NA,"4. Some of the time",1987,0,0,0,1,1,1,1,1,1,1,NA,2,29,2,2,1,1,0
"923",1077,0,0,1,0,0,2,1,"1. FTF/CASI",1,0,1,2,9,NA,"3. About half the time",1976,0,1,0,1,0,1,0,1,1,0,NA,3,40,3,2,1,0,1
"924",1079,0,0,0,0,0,1,2,"1. FTF/CASI",-2,1,1,2,8,NA,"3. About half the time",1970,0,0,0,0,1,1,1,1,1,0,NA,3,46,4,1,0,1,1
"925",1081,0,0,1,0,0,2,1,"1. FTF/CASI",2,1,1,2,13,11,"2. Most of the time",1967,0,1,0,1,0,1,1,1,1,1,1,4,49,4,2,1,1,2
"926",1082,0,0,1,1,1,1,1,"1. FTF/CASI",1,1,1,2,13,14,"3. About half the time",1983,0,1,1,0,0,1,1,1,1,1,2,3,33,2,2,1,1,1
"927",1083,0,0,0,0,0,2,1,"1. FTF/CASI",1,1,5,2,10,NA,"4. Some of the time",1978,0,0,0,1,0,1,1,3,1,1,NA,2,38,3,1,0,1,0
"928",1084,0,0,1,0,0,2,1,"1. FTF/CASI",1,1,2,2,9,NA,"4. Some of the time",1927,0,1,0,1,0,1,1,2,1,0,NA,2,89,6,2,1,1,0
"929",1085,0.5,0,1,1,1,2,2,"1. FTF/CASI",1,1,1,2,10,NA,"2. Most of the time",1947,1,1,1,1,1,1,1,1,1,1,NA,4,69,6,5,4,1,2
"930",1087,0,0,1,1,1,2,2,"1. FTF/CASI",2,1,1,1,13,9,"1. Always",1964,0,1,1,1,1,1,1,1,0,1,0,5,52,4,4,3,1,3
"931",1088,0,0,1,0,0.5,1,2,"1. FTF/CASI",2,1,1,1,13,14,"2. Most of the time",1971,0,1,1,0,1,1,1,1,0,1,2,4,45,4,3,2,1,2
"932",1090,0,0,1,0,0,2,1,"1. FTF/CASI",4,1,1,1,13,13,"2. Most of the time",1972,0,1,0,1,0,1,1,1,0,1,2,4,44,3,2,1,1,2
"933",1092,0.5,0,1,1,1,2,1,"1. FTF/CASI",-2,0,1,1,13,10,"4. Some of the time",1936,1,1,1,1,0,1,0,1,0,1,1,2,80,6,4,3,0,0
"934",1093,0,0,0,0,0.5,2,1,"1. FTF/CASI",-2,0,1,2,6,6,"3. About half the time",1960,0,0,1,1,0,1,0,1,1,0,0,3,56,5,2,1,0,1
"935",1094,0,0,1,1,0.5,2,2,"1. FTF/CASI",1,1,1,2,14,13,"3. About half the time",1980,0,1,1,1,1,1,1,1,1,1,2,3,36,3,4,3,1,1
"936",1095,1,0,1,0,0,2,2,"1. FTF/CASI",1,1,5,1,12,NA,"2. Most of the time",1998,1,1,0,1,1,1,1,3,0,1,NA,4,18,1,4,3,1,2
"937",1096,0,0,1,1,1,2,2,"1. FTF/CASI",2,1,1,2,12,NA,"1. Always",1945,0,1,1,1,1,1,1,1,1,1,NA,5,71,6,4,3,1,3
"938",1097,0,0,0,0,0,1,2,"1. FTF/CASI",1,1,5,2,10,NA,"4. Some of the time",1981,0,0,0,0,1,1,1,3,1,1,NA,2,35,3,1,0,1,0
"939",1098,0,0,1,1,1,1,1,"1. FTF/CASI",-2,1,1,1,13,NA,"1. Always",1987,0,1,1,0,0,1,1,1,0,1,NA,5,29,2,2,1,1,3
"940",1099,0,0,1,1,1,2,1,"1. FTF/CASI",1,1,2,1,9,NA,"1. Always",1976,0,1,1,1,0,1,1,2,0,0,NA,5,40,3,3,2,1,3
"941",1100,0,0,1,1,0.5,2,1,"1. FTF/CASI",2,1,1,1,13,13,"4. Some of the time",1960,0,1,1,1,0,1,1,1,0,1,2,2,56,5,3,2,1,0
"942",1101,0,0,1,1,1,2,2,"1. FTF/CASI",-2,0,1,1,9,NA,"2. Most of the time",1998,0,1,1,1,1,1,0,1,0,0,NA,4,18,1,4,3,0,2
"943",1102,0.5,0,1,0,0,1,1,"1. FTF/CASI",2,0,1,1,9,10,"2. Most of the time",1994,1,1,0,0,0,1,0,1,0,0,1,4,22,1,2,1,0,2
"944",1103,0,0,1,1,1,2,2,"1. FTF/CASI",2,1,1,2,13,13,"2. Most of the time",1950,0,1,1,1,1,1,1,1,1,1,2,4,66,6,4,3,1,2
"945",1105,0,0,1,1,1,2,1,"1. FTF/CASI",1,1,1,2,13,NA,"4. Some of the time",1990,0,1,1,1,0,1,1,1,1,1,NA,2,26,2,3,2,1,0
"946",1106,0,0,1,1,1,1,1,"1. FTF/CASI",3,1,5,2,10,9,"4. Some of the time",1961,0,1,1,0,0,1,1,3,1,1,0,2,55,5,2,1,1,0
"947",1107,0,0,0,0,0,1,2,"1. FTF/CASI",-2,0,5,2,10,13,"3. About half the time",1979,0,0,0,0,1,1,0,3,1,1,2,3,37,3,1,0,0,1
"948",1108,0,0,1,1,1,2,2,"1. FTF/CASI",2,1,1,2,9,NA,"4. Some of the time",1962,0,1,1,1,1,1,1,1,1,0,NA,2,54,4,4,3,1,0
"949",1109,0.5,0,1,0,0,2,2,"1. FTF/CASI",2,1,1,2,9,9,"2. Most of the time",1952,1,1,0,1,1,1,1,1,1,0,0,4,64,5,4,3,1,2
"950",1111,0,0,0,0,0,1,1,"1. FTF/CASI",-2,1,2,1,9,9,"3. About half the time",1996,0,0,0,0,0,1,1,2,0,0,0,3,20,1,0,0,1,1
"951",1112,0,0,1,1,1,2,2,"1. FTF/CASI",1,1,1,1,13,10,"1. Always",1967,0,1,1,1,1,1,1,1,0,1,1,5,49,4,4,3,1,3
"952",1113,0,0,1,0,0,2,1,"1. FTF/CASI",2,1,6,1,4,NA,"4. Some of the time",1961,0,1,0,1,0,1,1,4,0,0,NA,2,55,5,2,1,1,0
"953",1114,0,0,0,0,0,1,2,"1. FTF/CASI",-2,1,1,1,7,NA,"2. Most of the time",1996,0,0,0,0,1,1,1,1,0,0,NA,4,20,1,1,0,1,2
"954",1115,0,0,1,1,1,2,2,"1. FTF/CASI",2,1,1,1,14,14,"1. Always",1949,0,1,1,1,1,1,1,1,0,1,2,5,67,6,4,3,1,3
"955",1116,0,0,1,1,1,1,2,"1. FTF/CASI",1,0,2,1,13,12,"4. Some of the time",1987,0,1,1,0,1,1,0,2,0,1,1,2,29,2,3,2,0,0
"956",1118,0,0,1,0,0.5,2,1,"1. FTF/CASI",3,1,1,1,13,NA,"2. Most of the time",1962,0,1,1,1,0,1,1,1,0,1,NA,4,54,4,3,2,1,2
"957",1120,0,0,0,0,0,1,1,"1. FTF/CASI",-2,0,1,1,6,13,"2. Most of the time",1978,0,0,0,0,0,1,0,1,0,0,2,4,38,3,0,0,0,2
"958",1121,0,0,1,1,1,1,2,"1. FTF/CASI",3,1,1,1,13,NA,"4. Some of the time",1992,0,1,1,0,1,1,1,1,0,1,NA,2,24,1,3,2,1,0
"959",1122,0.5,0,1,1,0.5,2,2,"1. FTF/CASI",-9,1,6,1,8,12,"2. Most of the time",1963,1,1,1,1,1,1,1,4,0,0,1,4,53,4,5,4,1,2
"960",1123,0.5,0,1,1,1,2,2,"1. FTF/CASI",2,1,1,2,13,NA,"1. Always",1952,1,1,1,1,1,1,1,1,1,1,NA,5,64,5,5,4,1,3
"961",1125,0,0,1,0,0,2,2,"1. FTF/CASI",3,1,1,1,10,NA,"1. Always",1992,0,1,0,1,1,1,1,1,0,1,NA,5,24,1,3,2,1,3
"962",1126,0.5,0,1,1,1,2,2,"1. FTF/CASI",3,1,1,2,13,NA,"4. Some of the time",1948,1,1,1,1,1,1,1,1,1,1,NA,2,68,6,5,4,1,0
"963",1127,0.5,0,1,1,1,2,2,"1. FTF/CASI",3,1,1,1,13,9,"2. Most of the time",1971,1,1,1,1,1,1,1,1,0,1,0,4,45,4,5,4,1,2
"964",1128,0,0,0,0,0,2,2,"1. FTF/CASI",2,1,1,2,11,14,"4. Some of the time",1982,0,0,0,1,1,1,1,1,1,1,2,2,34,2,2,1,1,0
"965",1129,0,0,0,0,0,2,2,"1. FTF/CASI",-2,0,1,2,10,13,"4. Some of the time",1979,0,0,0,1,1,1,0,1,1,1,2,2,37,3,2,1,0,0
"966",1130,0,0,1,0,0,2,1,"1. FTF/CASI",1,1,2,2,9,9,"2. Most of the time",1944,0,1,0,1,0,1,1,2,1,0,0,4,72,6,2,1,1,2
"967",1131,0,0,1,0,0.5,2,1,"1. FTF/CASI",1,1,1,2,12,NA,"2. Most of the time",1945,0,1,1,1,0,1,1,1,1,1,NA,4,71,6,3,2,1,2
"968",1132,0.5,0,1,1,1,2,2,"1. FTF/CASI",2,1,1,1,10,10,"1. Always",1941,1,1,1,1,1,1,1,1,0,1,1,5,75,6,5,4,1,3
"969",1133,0,0,1,0,0,1,2,"1. FTF/CASI",2,0,1,1,13,NA,"2. Most of the time",1993,0,1,0,0,1,1,0,1,0,1,NA,4,23,1,2,1,0,2
"970",1134,1,1,1,1,1,2,2,"1. FTF/CASI",2,1,1,1,13,NA,"2. Most of the time",1963,1,1,1,1,1,1,1,1,0,1,NA,4,53,4,5,4,1,2
"971",1135,0,0,1,0,0,2,2,"1. FTF/CASI",1,1,2,2,15,13,"2. Most of the time",1960,0,1,0,1,1,1,1,2,1,1,2,4,56,5,3,2,1,2
"972",1136,0,0,1,0,0,1,1,"1. FTF/CASI",1,1,5,2,11,NA,"1. Always",1995,0,1,0,0,0,1,1,3,1,1,NA,5,21,1,1,0,1,3
"973",1137,0,0,1,0,0,1,1,"1. FTF/CASI",2,1,1,2,9,NA,"4. Some of the time",1963,0,1,0,0,0,1,1,1,1,0,NA,2,53,4,1,0,1,0
"974",1139,0,0,1,1,1,2,1,"1. FTF/CASI",1,1,5,2,9,NA,"2. Most of the time",1959,0,1,1,1,0,1,1,3,1,0,NA,4,57,5,3,2,1,2
"975",1140,0,0,1,1,1,1,2,"1. FTF/CASI",2,1,1,2,12,NA,"3. About half the time",1992,0,1,1,0,1,1,1,1,1,1,NA,3,24,1,3,2,1,1
"976",1141,0,0,1,0,0,2,2,"1. FTF/CASI",1,1,1,1,9,NA,"4. Some of the time",1931,0,1,0,1,1,1,1,1,0,0,NA,2,85,6,3,2,1,0
"977",1142,0,0,0,0,0,2,2,"1. FTF/CASI",2,1,1,2,9,NA,"4. Some of the time",1960,0,0,0,1,1,1,1,1,1,0,NA,2,56,5,2,1,1,0
"978",1143,0.5,0,1,1,1,1,1,"1. FTF/CASI",2,1,1,1,10,9,"2. Most of the time",1978,1,1,1,0,0,1,1,1,0,1,0,4,38,3,3,2,1,2
"979",1144,0,0,1,0,0,1,1,"1. FTF/CASI",1,1,2,2,13,NA,"2. Most of the time",1978,0,1,0,0,0,1,1,2,1,1,NA,4,38,3,1,0,1,2
"980",1145,0,0,1,0,0,1,1,"1. FTF/CASI",-2,0,1,2,11,12,"5. Never",1986,0,1,0,0,0,1,0,1,1,1,1,1,30,2,1,0,0,0
"981",1146,0,0,1,0,0,2,2,"1. FTF/CASI",-2,1,1,2,7,9,"3. About half the time",1958,0,1,0,1,1,1,1,1,1,0,0,3,58,5,3,2,1,1
"982",1147,0,0,1,0,0,2,2,"1. FTF/CASI",1,1,1,2,14,14,"3. About half the time",1975,0,1,0,1,1,1,1,1,1,1,2,3,41,3,3,2,1,1
"983",1148,0,0,1,1,1,1,2,"1. FTF/CASI",1,1,2,1,7,9,"2. Most of the time",1966,0,1,1,0,1,1,1,2,0,0,0,4,50,4,3,2,1,2
"984",1149,0,0,1,1,1,2,2,"1. FTF/CASI",-2,1,1,2,9,13,"2. Most of the time",1985,0,1,1,1,1,1,1,1,1,0,2,4,31,2,4,3,1,2
"985",1150,0,0,1,0,0,2,2,"1. FTF/CASI",1,1,1,2,12,9,"1. Always",1972,0,1,0,1,1,1,1,1,1,1,0,5,44,3,3,2,1,3
"986",1151,0,0,1,0,0.5,2,2,"1. FTF/CASI",1,1,1,2,13,10,"4. Some of the time",1989,0,1,1,1,1,1,1,1,1,1,1,2,27,2,4,3,1,0
"987",1152,0,0,1,0,0,2,2,"1. FTF/CASI",-2,0,2,2,11,NA,"2. Most of the time",1975,0,1,0,1,1,1,0,2,1,1,NA,4,41,3,3,2,0,2
"988",1154,0.5,0,1,1,1,2,2,"1. FTF/CASI",2,1,1,1,10,10,"1. Always",1948,1,1,1,1,1,1,1,1,0,1,1,5,68,6,5,4,1,3
"989",1155,0.5,0,1,1,1,2,2,"1. FTF/CASI",2,1,1,1,9,13,"2. Most of the time",1945,1,1,1,1,1,1,1,1,0,0,2,4,71,6,5,4,1,2
"990",1156,0,0,1,0,0,2,2,"1. FTF/CASI",2,1,1,2,9,9,"4. Some of the time",1949,0,1,0,1,1,1,1,1,1,0,0,2,67,6,3,2,1,0
"991",1157,0,0,0,0,0,1,1,"1. FTF/CASI",-2,0,5,2,11,12,"5. Never",1991,0,0,0,0,0,1,0,3,1,1,1,1,25,2,0,0,0,0
"992",1159,0,0,1,0,0,2,2,"1. FTF/CASI",1,1,1,1,15,NA,"1. Always",1935,0,1,0,1,1,1,1,1,0,1,NA,5,81,6,3,2,1,3
"993",1160,1,0,1,0,0,2,2,"1. FTF/CASI",1,1,1,1,1,14,"1. Always",1952,1,1,0,1,1,1,1,1,0,0,2,5,64,5,4,3,1,3
"994",1161,0.5,0,1,0,0,1,1,"1. FTF/CASI",1,1,6,1,10,13,"4. Some of the time",1946,1,1,0,0,0,1,1,4,0,1,2,2,70,6,2,1,1,0
"995",1162,0,0,1,1,1,2,1,"1. FTF/CASI",2,1,1,1,15,10,"1. Always",1948,0,1,1,1,0,1,1,1,0,1,1,5,68,6,3,2,1,3
"996",1164,0,0,1,1,1,2,2,"1. FTF/CASI",1,1,1,2,12,NA,"1. Always",1957,0,1,1,1,1,1,1,1,1,1,NA,5,59,5,4,3,1,3
"997",1165,0,0,1,0,0,1,1,"1. FTF/CASI",2,1,1,1,11,7,"4. Some of the time",1991,0,1,0,0,0,1,1,1,0,1,0,2,25,2,1,0,1,0
"998",1168,0,0,1,0,0.5,1,2,"1. FTF/CASI",3,1,5,1,9,9,"1. Always",1968,0,1,1,0,1,1,1,3,0,0,0,5,48,4,3,2,1,3
"999",1169,1,1,1,1,1,2,2,"1. FTF/CASI",5,1,1,1,14,NA,"1. Always",1988,1,1,1,1,1,1,1,1,0,1,NA,5,28,2,5,4,1,3
"1000",1170,0.5,0,1,0,0,2,2,"1. FTF/CASI",1,1,1,1,14,14,"2. Most of the time",1979,1,1,0,1,1,1,1,1,0,1,2,4,37,3,4,3,1,2
"1001",1171,0.5,0,1,1,1,1,1,"1. FTF/CASI",2,1,1,2,10,13,"1. Always",1966,1,1,1,0,0,1,1,1,1,1,2,5,50,4,3,2,1,3
"1002",1172,0,0,0,0,0,1,2,"1. FTF/CASI",2,1,1,2,9,NA,"4. Some of the time",1926,0,0,0,0,1,1,1,1,1,0,NA,2,90,6,1,0,1,0
"1003",1173,0,0,1,1,1,1,2,"1. FTF/CASI",2,0,1,2,10,NA,"3. About half the time",1940,0,1,1,0,1,1,0,1,1,1,NA,3,76,6,3,2,0,1
"1004",1175,0,0,1,0,0,2,2,"1. FTF/CASI",2,0,1,2,10,NA,"3. About half the time",1997,0,1,0,1,1,1,0,1,1,1,NA,3,19,1,3,2,0,1
"1005",1176,0,0,1,0,0,1,1,"1. FTF/CASI",2,1,1,2,10,10,"2. Most of the time",1955,0,1,0,0,0,1,1,1,1,1,1,4,61,5,1,0,1,2
"1006",1177,0,0,1,1,1,2,1,"1. FTF/CASI",1,1,1,2,16,16,"2. Most of the time",1964,0,1,1,1,0,1,1,1,1,1,2,4,52,4,3,2,1,2
"1007",1179,1,1,1,0,0.5,2,2,"1. FTF/CASI",-2,0,1,1,13,14,"1. Always",1988,1,1,1,1,1,1,0,1,0,1,2,5,28,2,5,4,0,3
"1008",1180,0,0,1,0,0,1,2,"1. FTF/CASI",1,1,1,2,16,13,"3. About half the time",1950,0,1,0,0,1,1,1,1,1,1,2,3,66,6,2,1,1,1
"1009",1181,1,1,1,1,1,2,1,"2. Web",1,1,1,1,11,10,"4. Some of the time",1965,1,1,1,1,0,0,1,1,0,1,1,2,51,4,4,3,1,0
"1010",1182,1,1,1,0,0,1,2,"2. Web",-2,0,1,1,9,NA,"4. Some of the time",1990,1,1,0,0,1,0,0,1,0,0,NA,2,26,2,3,2,0,0
"1011",1184,0.5,0,1,1,1,2,1,"2. Web",1,1,5,2,10,NA,"4. Some of the time",1996,1,1,1,1,0,0,1,3,1,1,NA,2,20,1,4,3,1,0
"1012",1185,0,0,1,0,0,1,2,"2. Web",2,0,1,2,10,NA,"3. About half the time",1990,0,1,0,0,1,0,0,1,1,1,NA,3,26,2,2,1,0,1
"1013",1186,0,0,1,0,0.5,2,2,"2. Web",1,1,1,1,9,NA,"3. About half the time",1975,0,1,1,1,1,0,1,1,0,0,NA,3,41,3,4,3,1,1
"1014",1187,1,1,1,1,1,2,2,"2. Web",1,1,1,1,13,NA,"2. Most of the time",1991,1,1,1,1,1,0,1,1,0,1,NA,4,25,2,5,4,1,2
"1015",1188,0.5,0,1,1,1,2,1,"2. Web",2,1,1,2,9,10,"2. Most of the time",1956,1,1,1,1,0,0,1,1,1,0,1,4,60,5,4,3,1,2
"1016",1189,1,1,1,1,1,2,2,"2. Web",1,1,1,2,10,13,"1. Always",1952,1,1,1,1,1,0,1,1,1,1,2,5,64,5,5,4,1,3
"1017",1190,0,0,1,0,0,1,2,"2. Web",-2,1,1,2,10,9,"4. Some of the time",1967,0,1,0,0,1,0,1,1,1,1,0,2,49,4,2,1,1,0
"1018",1191,1,1,1,1,1,2,2,"2. Web",1,1,2,2,13,13,"3. About half the time",1980,1,1,1,1,1,0,1,2,1,1,2,3,36,3,5,4,1,1
"1019",1192,0,0,1,1,1,2,2,"2. Web",2,1,6,1,9,NA,"4. Some of the time",1954,0,1,1,1,1,0,1,4,0,0,NA,2,62,5,4,3,1,0
"1020",1193,0,0,1,1,1,2,2,"2. Web",2,1,1,1,13,13,"1. Always",1957,0,1,1,1,1,0,1,1,0,1,2,5,59,5,4,3,1,3
"1021",1194,0,0,1,1,1,2,2,"2. Web",2,0,1,2,10,NA,"1. Always",1961,0,1,1,1,1,0,0,1,1,1,NA,5,55,5,4,3,0,3
"1022",1195,0,0,1,1,1,2,2,"2. Web",2,1,1,2,14,11,"1. Always",1982,0,1,1,1,1,0,1,1,1,1,1,5,34,2,4,3,1,3
"1023",1196,1,1,1,0,0,2,2,"2. Web",2,1,1,1,10,12,"2. Most of the time",1957,1,1,0,1,1,0,1,1,0,1,1,4,59,5,4,3,1,2
"1024",1198,1,1,1,1,1,2,2,"2. Web",-2,0,1,2,16,16,"2. Most of the time",1953,1,1,1,1,1,0,0,1,1,1,2,4,63,5,5,4,0,2
"1025",1199,0.5,0,1,1,1,2,2,"2. Web",2,1,1,1,12,14,"2. Most of the time",1971,1,1,1,1,1,0,1,1,0,1,2,4,45,4,5,4,1,2
"1026",1201,0,0,0,0,0,2,2,"2. Web",2,1,1,2,13,12,"2. Most of the time",1959,0,0,0,1,1,0,1,1,1,1,1,4,57,5,2,1,1,2
"1027",1202,0,0,1,0,0,2,1,"2. Web",1,1,2,2,11,NA,"3. About half the time",1995,0,1,0,1,0,0,1,2,1,1,NA,3,21,1,2,1,1,1
"1028",1203,1,1,1,1,1,2,2,"2. Web",1,1,1,1,10,12,"1. Always",1958,1,1,1,1,1,0,1,1,0,1,1,5,58,5,5,4,1,3
"1029",1204,0,0,1,1,1,2,1,"2. Web",1,0,1,1,13,14,"2. Most of the time",1991,0,1,1,1,0,0,0,1,0,1,2,4,25,2,3,2,0,2
"1030",1205,0,0,1,0,0,1,1,"2. Web",-2,0,1,2,9,9,"3. About half the time",1964,0,1,0,0,0,0,0,1,1,0,0,3,52,4,1,0,0,1
"1031",1206,1,1,1,1,1,2,2,"2. Web",1,1,2,2,10,NA,"1. Always",1951,1,1,1,1,1,0,1,2,1,1,NA,5,65,6,5,4,1,3
"1032",1207,1,1,1,1,1,2,2,"2. Web",2,1,1,1,13,13,"3. About half the time",1959,1,1,1,1,1,0,1,1,0,1,2,3,57,5,5,4,1,1
"1033",1208,0.5,0,1,1,1,2,2,"2. Web",2,1,1,1,10,10,"1. Always",1947,1,1,1,1,1,0,1,1,0,1,1,5,69,6,5,4,1,3
"1034",1209,0,0,0,0,0,2,2,"2. Web",2,1,1,2,10,NA,"4. Some of the time",1994,0,0,0,1,1,0,1,1,1,1,NA,2,22,1,2,1,1,0
"1035",1210,1,1,1,1,1,2,2,"2. Web",2,1,1,1,14,13,"3. About half the time",1962,1,1,1,1,1,0,1,1,0,1,2,3,54,4,5,4,1,1
"1036",1211,1,1,1,1,1,1,1,"2. Web",-2,1,1,2,14,13,"2. Most of the time",1961,1,1,1,0,0,0,1,1,1,1,2,4,55,5,3,2,1,2
"1037",1212,0,0,1,1,1,2,2,"2. Web",1,1,2,2,12,NA,"2. Most of the time",1970,0,1,1,1,1,0,1,2,1,1,NA,4,46,4,4,3,1,2
"1038",1215,1,1,1,1,1,2,2,"2. Web",2,1,1,1,10,NA,"2. Most of the time",1946,1,1,1,1,1,0,1,1,0,1,NA,4,70,6,5,4,1,2
"1039",1216,0,0,1,0,0,1,1,"2. Web",1,1,1,1,8,10,"3. About half the time",1937,0,1,0,0,0,0,1,1,0,0,1,3,79,6,1,0,1,1
"1040",1217,0,0,1,0,0,1,1,"2. Web",2,1,1,1,9,9,"4. Some of the time",1962,0,1,0,0,0,0,1,1,0,0,0,2,54,4,1,0,1,0
"1041",1218,0,0,1,0,0.5,1,1,"2. Web",1,1,2,2,10,NA,"3. About half the time",1983,0,1,1,0,0,0,1,2,1,1,NA,3,33,2,2,1,1,1
"1042",1219,0,0,1,0,0,1,2,"2. Web",-2,0,1,2,6,NA,"3. About half the time",1935,0,1,0,0,1,0,0,1,1,0,NA,3,81,6,2,1,0,1
"1043",1220,0,0,1,0,0.5,1,1,"2. Web",4,0,3,2,15,15,"4. Some of the time",1988,0,1,1,0,0,0,0,4,1,1,2,2,28,2,2,1,0,0
"1044",1221,0,0,1,0,0,2,1,"2. Web",1,1,1,2,13,NA,"4. Some of the time",1984,0,1,0,1,0,0,1,1,1,1,NA,2,32,2,2,1,1,0
"1045",1222,1,1,1,0,0,2,2,"2. Web",3,1,1,1,16,13,"2. Most of the time",1978,1,1,0,1,1,0,1,1,0,1,2,4,38,3,4,3,1,2
"1046",1223,0,0,1,1,1,2,2,"2. Web",-9,1,1,2,13,NA,"2. Most of the time",-9,0,1,1,1,1,0,1,1,1,1,NA,4,NA,NA,4,3,1,2
